ID,ProdID,TimeStamp,Rating,ReviewCount,Category,Brand,Name,ImageURL,Description,Price,Tags,TimeStampDay,Total_Spend,Day_Of_Week,Hour,Year,Month
8996.0,6.0,2020-10-27 18:48:53+00:00,0.0,88.0,"household, essentials, cleaning, supplies, surface, care, protection",shark,Shark VACMOP Multi-Surface Cleaner Refill 2L bottle,https://i5.walmartimages.com/asr/de891a55-7a0c-415d-b368-364f75117f98.b156e307975063c49a061caafe33aac4.jpeg | https://i5.walmartimages.com/asr/2189a534-b75a-4bda-a13e-7a388ef30f2e_4.7135397c1d59c6b921f42182a4f3d054.jpeg | https://i5.walmartimages.com/asr/db98a361-899a-4195-8281-d15c1b4c6a96_3.0316d1aef34c4bff621e19bd62d311ec.jpeg | https://i5.walmartimages.com/asr/2baef106-d0df-4730-a191-e2fe845842bb_4.4583689d284f3301105d364f0b059e37.jpeg | https://i5.walmartimages.com/asr/e63225df-b366-412f-968f-af7250911fd7_4.f20e44b6dbbaf60fb508f725fc6e1e9f.jpeg,"shark, vacmop, multi, surface, hard, floor, cleaner, formulated, deliver, complete, clean, shark, vacmop, breaks, stuck, residue, shiny, floors, fast, drying, streak, free, designed, sealed, floors, available, spring, clean, scent, quickly, breaks, stuck, stains, use, sealed, floors, stone, hardwood, vinyl, laminate, tile, marble, linoleum, fast, drying, streak, free, designed, work, shark, vacmop, cordless, vacuum, mop, comes, spring, clean, scent, vacmop, multi, surface, cleaner, achieved, greenguard, gold, certification, low, chemical, emissions",9.98,"shark, vacmop, multi, surface, cleaner, refill, 2l, bottle, wal, mart",2020-10-27,9.98,1,18,2020,10
9023.0,631579041.0,2020-10-27 18:10:43+00:00,0.0,26.0,"household, essentials, bathroom, bathroom, cleaners",pumie,"Pumie Toilet Bowl Ring Remover, by US Pumice, 1 x Scouring Stick with Handle",https://i5.walmartimages.com/asr/8b7166a8-a60c-4dac-9f7b-2bb1d2f0dd8e_1.0642efd784c35b4044ffcb4b6cdda2a7.jpeg | https://i5.walmartimages.com/asr/ac62a969-c4c9-47d3-b5f9-ec760efc4efb_1.08bc0fc58173ebd0a0c5ebae8fca35c3.jpeg | https://i5.walmartimages.com/asr/7eb19364-2e66-4f39-b0b7-d27ca733e9c5_1.f2290e2bce78e3ca0d517cce7e8040c5.jpeg | https://i5.walmartimages.com/asr/28117f51-a67d-4d53-a04a-f8c0ea47eb08_1.86f87e43e570cf57068d3a20c8c176df.jpeg | https://i5.walmartimages.com/asr/fb1a6df5-a1d1-4508-b4d6-200a57db94eb_1.26ec0e768d7ac5bfed6a9086ae4e97d9.jpeg | https://i5.walmartimages.com/asr/d16b7a5e-daf5-4e0e-8970-5b39c87fdd1e_1.1556b54df1be132a3608996ed14e396d.jpeg | https://i5.walmartimages.com/asr/df04d85e-1f65-40ef-af98-51de55c5f32c.645f4f00c501d67747b98cf8cd2f7ce3.jpeg,"pumie, toilet, bowl, ring, remover, erases, toilet, bowl, rings, seconds, professional, janitorial, aid, generations, convenient, handle, gloves, pumice, rubbing, stone, rids, toilets, rust, lime, buildup, chemicals, quit, wo, nt, harm, porcelain, bowls, ready, use, reusable, shapes, curved, flat, surface, safe, hands, safe, children, pets, pumie, professional, product, maintain, commercial, industrial, institutional, washroom, facilities, cleans, gentle, abrasive, action, rubs, toilet, rings, seconds, rids, porcelain, bowl, rust, lime, build, 100, pumice, ready, use, unexcelled, removing, stubborn, stains, unsightly, rings, toilet, bowls, cleans, strongest, acid, cleaners, fail, contains, active, chemicals, harsh, detergents, stone, reinforced, shapes, easily, flat, curved, surfaces, safe, hands, safe, children, pets, safe, environment, stone, size, 5, x, 1, x, 1, size, 5, x, 1, stone, type, stone, handle, fragrance, n, pkg, qty, 1, package, type, card",10.1,"pumie, toilet, bowl, ring, remover, pumice, 1, x, scouring, stick, handle, wal, mart",2020-10-27,10.1,1,18,2020,10
9049.0,374334.0,2020-08-04 17:12:12+00:00,4.2,679.0,"household, essentials, laundry, fabric, softener, downy, fabric, softener",downy,"Downy Clean Breeze, 150 Loads Liquid Fabric Softener, 129 fl oz",https://i5.walmartimages.com/asr/2dfe5024-8003-4894-bb87-f50886523701_1.5d9ec0477977fec766e855a615bb6f64.jpeg | https://i5.walmartimages.com/asr/c5ab4071-5b70-451c-ab42-e4c88b553e0f_1.6381e6f6227d72b926e078ffe9dcf72a.jpeg | https://i5.walmartimages.com/asr/c1d5ca7e-fff9-431f-a968-46c70438372b_1.f2f972b0d6ea5ee865eb0b4e2cbbc796.jpeg | https://i5.walmartimages.com/asr/0c21b279-e72c-433b-b757-0d69fe981055_1.67183ba503f3fa25b146789909eb5e3d.jpeg | https://i5.walmartimages.com/asr/47c031b3-641f-42a1-81ff-c72146ed97dd_1.8095118dea359cc8c7777d729dd5b846.jpeg | https://i5.walmartimages.com/asr/1729c14d-a9c6-49a5-b927-fad55c3051d1_1.3c249cb6cf31abb2c351dce49470de83.jpeg | https://i5.walmartimages.com/asr/0d31f23c-8262-444a-b0dc-80c19df07b8f_1.37a2d941e5dce9cccef5a2d8f713e4ab.jpeg | https://i5.walmartimages.com/asr/7832d3ab-e0eb-45c4-8919-c8773ade7175_1.b3a69cb326c8f42ad2e7ed2824634e3a.jpeg,"downy, clean, breeze, fabric, conditioner, softens, freshens, protects, clothes, stretching, fading, fuzz, leaving, clean, long, lasting, fresh, scent, ll, want, sniffing, conditioning, fabric, softener, fights, static, reduces, wrinkles, detergent, wash, easy, use, compatible, loading, machines, downy, addition, laundry, day, clothes, look, feel, best, downy, ultra, liquid, fabric, conditioner, clean, breeze, 150, loads, 129, fl, oz, conditions, help, prevent, stretching, fading, fuzz, leaves, long, lasting, freshness, softens, fabrics, reduces, wrinkles, detergent, compatible, machines",9.94,"downy, clean, breeze, 150, loads, liquid, fabric, softener, 129, fl, oz, wal, mart",2020-08-04,9.94,1,17,2020,8
9350.0,1545.0,2020-08-18 18:19:52+00:00,4.3,6.0,"household, essentials, cleaning, supplies, cleaning, tools, sponges, scrubbers, household, essentials, cleaning, supplies, cleaning, tools, sponges, scrubbers","scotch, brite","Scotch-Brite Greener Clean Non-Scratch Scrub Sponge, Natural Fiber 3 ea (Pack of 5)",https://i5.walmartimages.com/asr/08331487-52d2-4fbc-9be1-8302781262a2_1.db0e90d6cbde50501259bdba542aa0e4.jpeg,"date, information, recommend, visit, manufacturer, website, best, product, details, including, ingredients, hazards, directions, warnings, product, offering, 5, retail, package, product, scotch, brite, pack, 5, date, information, recommend, visit, manufacturer, website, best, product, details, including, ingredients, hazards, directions, warnings, product, offering, 5, retail, package, product, scotch, brite, pack, 5",26.74,"scotch, brite, greener, clean, non, scratch, scrub, sponge, natural, fiber, 3, ea, pack, 5, wal, mart",2020-08-18,26.74,1,18,2020,8
9398.0,6.0,2020-09-08 17:37:30+00:00,4.5,52.0,"household, essentials, household, essentials, brand, renuzit, air, fresheners",renuzit,"Renuzit Solid Gel Air Freshener Cone, Forever Raspberry, 1 Cone",https://i5.walmartimages.com/asr/4c657b9c-79e8-43a9-bc1a-345d5b808a23.662c07673703eefe79bb5e31fe173f85.jpeg | https://i5.walmartimages.com/asr/83dc49c1-f477-44c7-a792-d5f018acc78a.fc20dc0cfbc5c4573f82e744d281de4b.jpeg | https://i5.walmartimages.com/asr/b945a263-128c-4120-b69f-fb54169ad60e_1.34398df3de0b9dbca8de235810c76504.jpeg | https://i5.walmartimages.com/asr/a9e5a85b-29eb-46fb-bdaa-776e76c6aedc_1.150bf73078a0e5f9f1a653edabcf9c49.jpeg | https://i5.walmartimages.com/asr/949f4d95-137e-478e-8e79-0fa217f89cef_1.bfc2cc46ad1748cc14b267ad7b919f57.png,"like, basket, fresh, picked, raspberries, forever, raspberry, air, freshener, cone, perfect, room, home, especially, small, spaces, like, bathrooms, closets, smell, like, summer, day, farmers, market, renuzit, cone, air, fresheners, 98, biodegradable, gel, package, includes, 7, ounce, gel, air, freshener, forever, raspberry, scent, renuzit, air, freshener, cone, features, fragrance, freshly, picked, raspberries, solid, air, freshener, cone, adjusts, level, fragrance, perfect, great, continuous, freshness, small, spaces, bathrooms, closets, kitchen, sink, simply, pull, preferred, fragrance, level, pull, way, fragrance, twist, decrease, fragrance, level, outlets, batteries, needed, 98, biodegradable, gel",0.87,"renuzit, solid, gel, air, freshener, cone, forever, raspberry, 1, cone, wal, mart",2020-09-08,0.87,1,17,2020,9
9791.0,6.0,2020-07-07 20:26:38+00:00,4.5,146.0,"seasonal, minute, gifts",braun,$6 Mail-In Rebate Available Braun Epilator Silk-epil 3-270 with Bikini Trimmer and 3 Extras,https://i5.walmartimages.com/asr/c7d78838-e8e2-416d-b7bc-c20fd9e2afbf.6868296b620c565430aac9d1b5b93fe0.jpeg | https://i5.walmartimages.com/asr/a8db8801-0a66-4a0b-acdf-d2c95b6d3b9a.6bb1250c842e85d9dd8ceb26361cf80b.jpeg | https://i5.walmartimages.com/asr/98e6f5c3-043d-467d-a64d-dfa0443cec31.01a43c1db5dbe1e5e8c0be1358a0416b.jpeg | https://i5.walmartimages.com/asr/5b7c55d2-02ee-4ee4-b25e-e0231720463e.7775eb4d90e863e2868d532aac6889be.jpeg | https://i5.walmartimages.com/asr/579572c7-b914-4a78-b5c0-37335226267f.c981f0fdbf69e986e84398b5e48eba43.jpeg | https://i5.walmartimages.com/asr/783fd3c7-61fd-4b02-8098-3d37cc212450.5456f1ef2060bb92041b085a56d3380f.jpeg | https://i5.walmartimages.com/asr/29b589ab-b05c-4625-83c3-7f178a1c163a.ce365d21b729256c100a52c5d3b564a2.jpeg,"6, mail, rebate, available, offer, valid, view, rebate, braun, silk, épil, 3, 270, epilator, women, ideal, beginners, long, lasting, hair, removal, enjoy, weeks, salon, smooth, skin, thanks, 20, tweezer, system, gently, removes, hairs, root, shaver, trimmer, head, gives, added, options, sensitive, areas, massage, rollers, stimulate, epilating, area, experience, painful, cord, allows, epilate, charging, breaks, box, includes, 1, x, epilator, 1, x, shaver, head, 1, x, trimmer, head, 1, x, cleaning, brush, 1, x, charger, braun, epilator, silk, epil, 3, 270, bikini, trimmer, 3, extras, gentle, epilator, women, perfect, beginners, providing, 100, gentle, hair, removal, stroke, hair, smartlight, technology, reveals, finest, hairs, miss, hair, removal, long, lasting, weeks, long, lasting, smooth, skin, days, pain, gently, stimulate, massage, skin, reduce, pain, massage, rollers, efficient, adapts, contour, efficient, epilation, difficult, areas, like, knee, underarm, save, 15, mail, rebate, offer, save, 6, mail, rebate, offer",34.94,"6, mail, rebate, available, braun, epilator, silk, epil, 3, 270, bikini, trimmer, 3, extras, wal, mart",2020-07-07,34.94,1,20,2020,7
9884.0,54315.0,2020-08-18 19:03:34+00:00,5.0,1.0,"personal, care, shaving, electric, shavers, electric, shavers",moosoo,"Women Electric Facial Hair Removal Facial Epilator Hair Shaver Razor Painless, MOOSOO LDS1",https://i5.walmartimages.com/asr/bace6920-3cbd-4dd7-83f4-04a36573ef83.cf1881cc55f96d0e887127b806ceb8f2.jpeg | https://i5.walmartimages.com/asr/c6c76917-7c49-45cd-be32-f44dfff28274.820a6c760c16e534d6321cd984e8326c.jpeg | https://i5.walmartimages.com/asr/56fb1b60-0c89-40fc-9a58-938acfccc8f5.41a76ab4239548b1c47158807a24913d.jpeg | https://i5.walmartimages.com/asr/1c4baa37-9e00-4507-a1f7-7c8c0a5961e4.b6d33e3edd7ce0c24791f492c8dd035e.jpeg | https://i5.walmartimages.com/asr/3677ba12-e5fe-430f-b700-5676861f45a6.e8e6dc4e926ca507435910503dd739a8.jpeg | https://i5.walmartimages.com/asr/552084c4-b1d9-4a2d-99be-03da336ab8bb.621c97b22986de667a97f719c2cbca07.jpeg | https://i5.walmartimages.com/asr/b1d15643-105a-4d41-aa22-b989319c86ac.bd00e48540238764392d2d027c7bad6a.jpeg,"moosoo, womens, facial, hair, remover, design, perfect, product, benefits, gentle, facial, hair, remover, women, apply, skin, types, tones, age, stainless, steel, blades, protecting, net, cause, redness, daily, use, safe, painless, facial, hair, removal, rotating, head, razor, epilator, shave, finest, body, hair, growing, hair, facial, hair, instantly, painlessly, lip, chin, cheeks, removes, peach, fuzz, glides, flawlessly, shaver, hair, removal, cream, waxes, portable, led, set, women, epilators, size, like, lipstick, lightweight, easy, carry, led, light, enables, tiny, hair, perfect, keeping, makeup, small, razor, cuts, hair, root, leave, skin, smooth, brows, everyday, maintenance, clean, tool, regular, eyebrow, wax, threading, appointment, great, pain, free, alternative, unable, wax, tweeze, eyebrows, best, skin, clean, makeup, creams, pull, skin, tight, unit, small, circular, motions, area, times, achieve, best, results, 100, satisfactory, service, moosoo, focused, customer, satisaction, 100, satisfactory, service, constant, pursuit, offer, 1, year, warranty, replacement, contact, questions, 1x, facial, hair, removal, 1x, cleaning, brush, 1x, user, manual, note, aa, battery, included, portable, built, led, light, safe, painless, gentle, use, day, irritation, skin, redness, nicks",19.99,"women, electric, facial, hair, removal, facial, epilator, hair, shaver, razor, painless, moosoo, lds1, wal, mart",2020-08-18,19.99,1,19,2020,8
11261.0,358.0,2020-09-16 03:47:43+00:00,0.0,39.0,"patio, garden, garden, center, insect, pest, control",terro,TERRO Outdoor Liquid Ant Baits - 6 Traps,https://i5.walmartimages.com/asr/2921aa69-a940-4a1f-b70f-a9f481c569c7_1.979cff5455445343c41c7562d3cb0ed0.jpeg | https://i5.walmartimages.com/asr/a62329bb-424c-4d6f-8c7f-ee1fa116767f_1.cc1541fee35a476e8dda7a715d6c9efb.jpeg,"terro, outdoor, liquid, ant, baits, ideal, large, ant, infestations, attracts, kills, common, household, ants, including, argentine, ants, ghost, ants, cornfield, ants, pavement, ants, acrobat, ants, white, footed, ants, little, black, ants, odorous, house, ants, sweet, eating, pack, outdoor, liquid, ant, baits",8.99,"terro, outdoor, liquid, ant, baits, 6, traps, wal, mart",2020-09-16,8.99,2,3,2020,9
14599.0,7.0,2020-08-04 15:16:40+00:00,3.8,11.0,"household, essentials, cleaning, supplies, cleaning, tools, dusters",ettore,Ettore 48618 14 in. Turkey Feather Duster,https://i5.walmartimages.com/asr/0f826bf5-0f20-44f3-b10c-9a2d8b499925_1.04cb0584fede88cca9fc25a3cb258636.jpeg | https://i5.walmartimages.com/asr/7c724a5a-435c-4d78-a933-f4be39ddab13_1.80205076430a41f0677a20164183b815.jpeg,"features, cleans, delicate, surfaces, reaches, deep, crevices, feather, attracts, dust, gentle, delicate, items, genuine, turkey, feather, compact, size, easy, storage, handling, feather, dusters, light, weight, known, attract, collect, dust, easily, surfaces, compact, gently, cleans, multiple, surfaces, sku, jnsn94867turkey, feathers, white, plastic, handle, overall",6.43,"ettore, 48618, 14, turkey, feather, duster, wal, mart",2020-08-04,6.43,1,15,2020,8
14617.0,5.0,2020-09-01 15:37:58+00:00,5.0,1.0,"household, essentials, cleaning, supplies, surface, care, protection",clorox,"Handi Wipes Multi-Use Reusable Cloths, 72 ct., Reusable, durable cleaning wipes By Clorox",https://i5.walmartimages.com/asr/c528749e-7188-4e03-9700-0691dd2242ea_1.da6289e8c7953d4cb7f0085401ff1753.jpeg,"reusable, handi, wipes, offer, convenience, absorbency, single, use, paper, towels, 20, times, longer, ideal, wiping, cleaning, scrubbing, kitchens, countertops, bathrooms, durable, cloths, machine, washable, times, sheet, sheet, better, economical, choice, paper, towels, pack, 72, cloths, equivalent, 24, rolls, 60, count, paper, towels, means, buy, fewer, use, environments, resources, use, handi, wipes, reusable, cloths, versatile, cleaning, home, business, reusable, durable, cleaning, wipes, superabsorbent, multipurpose, cloths, machine, washable, rinse, reuse, 20, times, alternative, paper, towels, rags, sponges",31.59,"handi, wipes, multi, use, reusable, cloths, 72, ct, reusable, durable, cleaning, wipes, clorox, wal, mart",2020-09-01,31.59,1,15,2020,9
18693.0,7.32913227334794e+40,2020-08-18 21:30:04+00:00,4.0,238.0,"household, essentials, seventh, generation","seventh, generation","Seventh Generation Free & Clear Fragrance Free Fabric Softener Sheets, 80 sheets",https://i5.walmartimages.com/asr/e2c28f06-e205-4a1a-936f-06227e98eb76_2.9de406d6c786e788adda1905cea3fd8f.jpeg | https://i5.walmartimages.com/asr/cefed559-710f-499f-9703-bfb603e68739_1.dff3dfad05df9894048e74b0473d4450.jpeg | https://i5.walmartimages.com/asr/8a67607f-c43c-4a7f-a346-e67162bd40b2_1.85d8cf64c0a91de8b7ccba362a2cf083.jpeg | https://i5.walmartimages.com/asr/51925032-bbdc-4fe1-a60f-0263a8d2809e_1.4ce5eb83d4e17754c5e6ebf40aefefe6.jpeg | https://i5.walmartimages.com/asr/91369eed-1c30-4f1f-ba6d-4e46960f2a29_1.4b231d66b9e0434c9adc2ce72d912d8d.jpeg | https://i5.walmartimages.com/asr/bd8992b6-b3b2-45b7-9ff1-51d6c3f8e7ad_1.703ffba822c296f3d7c9604321a6b024.jpeg | https://i5.walmartimages.com/asr/e8bb3c8a-2211-41fe-8ba0-4d2c06b44097_1.8c11e97b37c2686890e7b53aca8a2d40.jpeg | https://i5.walmartimages.com/asr/410a1e15-5516-4844-9431-b411bfde2d3d_1.db81b5af5d431b68d8afd1c12de6aea8.jpeg,"seventh, generation, fabric, softener, sheets, free, clear, sensitive, skin, ve, designed, sheets, softer, clothes, static, 97, plant, based, ingredients, believe, s, great, way, care, family, mention, fragrance, free, hypoallergenic, dermatologist, tested, believe, deserve, know, s, products, buy, list, package, seventh, generation, business, differently, believe, products, healthy, solutions, use, community, environment, outside, evaluating, reduce, environmental, impact, increase, performance, safety, create, sustainable, supply, chain, believe, responsibility, set, course, mindful, way, business, companies, act, partners, stakeholders, create, brighter, future, planet, seventh, generation, proud, certified, b, corporation, b, corps, certified, better, workers, better, communities, better, environment, choosing, seventh, generation, laundry, detergent, fabric, softener, products, joining, nurturing, health, seven, generations, use, seventh, generation, free, clear, laundry, detergent, seventh, generation, free, clear, fragrance, free, fabric, softener, sheets, 80, sheets, dryer, sheets, sensitive, skin, 0, dyes, fragrances, hypoallergenic, dermatologist, tested, leaves, clothes, feeling, cozy, soft, reduced, static, cling, 97, plant, based, sheets, usda, certified, biobased, product, 97",5.1,"seventh, generation, free, clear, fragrance, free, fabric, softener, sheets, 80, sheets, wal, mart",2020-08-18,5.1,1,21,2020,8
28190.0,55844.0,2020-08-25 15:46:19+00:00,0.0,0.0,"household, essentials, air, fresheners, car, air, fresheners, car, air, fresheners",kudosale,"500g 1Ib Bamboo Charcoal AlR Purifying Bag,Natural AlR Purifying Bags with Hooks,Activated Charcoal Odor Eliminators Bags ,Car AlR Purifier,Closet Freshener,Home AlR Purifier",https://i5.walmartimages.com/asr/da893f0b-4989-4524-b11a-a6a9db446109_1.fa036dbc7c163575580f5ef1d9cd3008.jpeg | https://i5.walmartimages.com/asr/fa868bb5-37be-4460-8ebf-d92c8e494a20_1.decfed11c8959a4ac12c5e21e8fd15ee.jpeg | https://i5.walmartimages.com/asr/d84cbc4f-1bc6-4371-8d84-e1c07e259a29_1.49a994a56c342a15a2157b339b92995e.jpeg | https://i5.walmartimages.com/asr/4f46788d-bcfd-42b2-9faf-94e05cba4679_1.80a9bc4e47de2e6ae41bd3d844fb309c.jpeg | https://i5.walmartimages.com/asr/71907dc2-d8d0-409c-8dc9-621d568db582_1.7d0a15c6cbda3d7a31e00f90bdaed13b.jpeg | https://i5.walmartimages.com/asr/45dc1d4c-d0b3-4ed7-8110-be35af45de61_1.bbd992b95d06b3c6f10cedaa2174112f.jpeg | https://i5.walmartimages.com/asr/131a9349-07c3-400e-81e0-898036a7c69a_1.93dfce1206747eee606c5d0f24f4a67b.jpeg | https://i5.walmartimages.com/asr/11267fad-22dd-4640-9a39-8e8ee95b8bf4_1.06bd33da550cc9617caa88cf7f506a26.jpeg | https://i5.walmartimages.com/asr/cc54bd0c-52e8-4eb8-ac2c-d84957a5ec71_1.d5ed403d8d55981bb8a7e4ff20cda7f5.jpeg | https://i5.walmartimages.com/asr/79fcac6f-28a8-4646-b438-eaafac18d354_1.d95f3e2853a9815689e83e858eb86397.jpeg,"bamboo, charcoal, alr, purifying, bag, 500, g, natural, alr, purifying, bag, easy, convenient, way, maintain, fresh, dry, odorless, environment, incredibly, powerful, natural, ingredient, bamboo, charcoal, bamboo, charcoal, bag, continuously, working, effectively, absorb, remove, odors, allergens, harmfulpollutants, clean, freshen, alr, bamboo, charcoal, neutralizes, stubborn, smells, caused, smoke, pet, urine, cat, litterboxes, wet, dogs, gym, shoes, natural, odor, absorber, excellent, use, damp, musty, environments, absorb, excess, moisture, prevent, mold, mildew, bacteria, forming, finally, alr, cleaner, good, people, tough, bad, smells, automatically, freshens, cleans, alr, bamboo, charcoal, bag, natural, alternative, chemical, deodorizers, candles, gels, sprays, crystals, healthy, people, good, planet, natural, bamboo, charcoal, sealed, inside, beautifully, stitched, linen, bag, placed, surface, specification, color, grey, bamboo, charcoal, content, 500, g, material, high, temperature, bamboo, charcoal, sms, non, woven, fabric, burlap, fabric, size, 21x20, cm, use, place, directly, need, expose, sun, months, package, included, 1, x, bamboo, charcoal, package, instruction, included, questions, contact, immediately, solution, hope, nice, day, notice, allow, slight, dimension, difference, manual, measurement, consider, actual, sizes, listing, pictures, generally, enlarged, detail, different, producing, batches, product, details, little, different, minding, difference, buy, carefully, light, screen, difference, items, color, slightly, different, pictures, thanks, understanding, interior, adopts, sms, non, woven, fabric, better, breathability, leakage, exterior, polyester, fabric, easy, leak, carbon, easy, wear, product, non, toxic, environmentaly, friendly, alr, purifying, bags, work, clock, health, family, pets, bamboo, charcoal, help, remove, tvoc, mold, alr, absorbs, moisture, alr, alr, dry, fresh",13.92,"500, g, 1ib, bamboo, charcoal, alr, purifying, bag, natural, alr, purifying, bags, hooks, activated, charcoal, odor, eliminators, bags, car, alr, purifier, closet, freshener, home, alr, purifier, wal, mart",2020-08-25,13.92,1,15,2020,8
29537.0,4.0,2020-08-06 04:29:24+00:00,5.0,3.0,"shop, brand, departments, unique, bargains","unique, bargains",Unique Bargains Solid Color Microfiber Pillow Shams Set of 2 Light Gray King,https://i5.walmartimages.com/asr/2e6f93b1-0e0a-41b7-a51e-d6214cb1c201.a2c9b69bf6caf9367f3f6cf954d7f862.jpeg | https://i5.walmartimages.com/asr/b8199b10-1be6-408e-8d0e-9e400155db0a.c8fb050d64383de206d06bdafc22272c.jpeg | https://i5.walmartimages.com/asr/650a1bd4-7cbc-4750-858e-35dfd708a2a7.a8c366f23bd1af5bf45a28dd72935ba7.jpeg | https://i5.walmartimages.com/asr/5edfa49c-aadd-4c44-913e-21b4d8a01a0e.4e03636b4d5c50032e9a43e45d3f3bea.jpeg | https://i5.walmartimages.com/asr/34cb7a55-4c80-431c-aefa-980366b039fd.140a716f2edd8ba914d3c494d3253a96.jpeg | https://i5.walmartimages.com/asr/dffaeab8-4a60-4572-bbc6-699e869a8b3e.f1c875f336d01aa62334fe5e0969cae7.jpeg | https://i5.walmartimages.com/asr/405f9ce6-964c-4a48-87b3-206d07562577.140670a23344064242481eef047bf99a.jpeg | https://i5.walmartimages.com/asr/674aad29-0a95-4251-a004-a3c045d51e90.f8eaeee6d1512020cb72c4944b95d3b9.jpeg,"microfiber, fabric, unique, bargains, pillow, shams, offers, soft, comfortable, texture, great, protection, pillows, high, density, woven, fabric, envelope, closure, design, pillow, cases, smooth, good, breathability, numerous, color, options, provided, match, furniture, home, decor, microfiber, machine, wash, cold, water, tumble, dry, bleach, use, mild, detergent, wash, inside, similar, colors, sure, pillowcases, fit, pillow, size, purchasing, allow, slight, color, difference, monitor, resolution, variations, studio, light, brightness, unique, bargains, solid, color, microfiber, pillow, shams, set, 2, 1800d, microfiber, fabric, boudoir, size, x, 31x41, cm, standard, size, x, 51x66, cm, queen, size, x, 51x76, cm, king, size, x, 51x91, cm, envelope, closure, type, luxury, workmanship, makes, skin, friendly, includes, set, 2, pillow, shams, pillow, included",15.09,"unique, bargains, solid, color, microfiber, pillow, shams, set, 2, light, gray, king, wal, mart",2020-08-06,15.09,3,4,2020,8
32555.0,9760033.0,2020-10-22 13:01:52+00:00,0.0,0.0,"health, superfoods, cleanses, body, cleanse, body, cleanse",terravita,"Intestinal Support - Agrimony, Carrot and Psyllium - 450 mg (100 Capsules, Zin: 512087) - 3-Pack",https://i5.walmartimages.com/asr/a08f2e2f-e53e-4014-9a67-9a086822a278_1.2fd28a6b1efc2421db11716642a56ce8.jpeg | https://i5.walmartimages.com/asr/1c51c6de-023d-4e5a-a52f-b51572b0039d.461e2f10699a88fad09e501edb182bac.jpeg,"intestinal, support, agrimony, carrot, psyllium, 450, mg, 100, capsules, zin, 512087, intestinal, support, agrimony, carrot, psyllium, 450, mg, 1, capsule, 3, times, daily, meals, terravita, exclusive, line, premium, quality, natural, source, products, use, finest, purest, potent, ingredients, found, world, terravita, hallmarked, highest, possible, standards, purity, potency, stability, freshness, products, prepared, highest, elements, quality, control, raw, materials, entire, manufacturing, process, including, moment, bottles, bags, sealed, freshness, shipped, highest, possible, standards, certified, independent, laboratories, backed, personal, guarantee, terravita, exists, meet, ensure, familys, health, wellness, harmful, effects, chemicals, prescription, medications, strive, products, affordable, reliable, constantly, searching, market, maintain, affordability, look, new, ways, serve, ones, love, terravita, trusted, household, families, bring, best, herbal, supplements, blends, teas, spices, market, today, terravita, packed, tamper, proof, food, grade, recyclable, containers, zooscape, proud, exclusive, distributor, terravita, teas, herbs, supplements, united, states, canada, world, cautions, adequate, fluid, taken, psyllium, product, ensure, swells, effectively, stomach, 1, capsule, 3, times, daily, meals, terravita, exclusive, line, premium, quality, natural, source, products, use, finest, purest, potent, ingredients, found, world, terravita, hallmarked, highest, possible, standards, purity, potency, stability, freshness, products, prepared, highest, elements, quality, control, raw, materials, entire, manufacturing, process, including, mom, intestinal, support, agrimony, carrot, psyllium, 450, mg, 100, capsules, zin, 512087, intestinal, support, agrimony, carrot, psyllium, 450, mg",44.01,"intestinal, support, agrimony, carrot, psyllium, 450, mg, 100, capsules, zin, 512087, 3, pack, wal, mart",2020-10-22,44.01,3,13,2020,10
33994.0,37200.0,2020-07-15 11:26:29+00:00,4.4,54.0,"health, equate, equate, facial, care","equate, beauty","(2 Pack) Equate Beauty Deep Cleaning Astringent for Sensitive Skin, 8 Oz",https://i5.walmartimages.com/asr/b62f0696-d8c4-4969-a75b-e0a0c8849dc6_1.dcac1f1a7c4b433a2093c60b25caa7c5.jpeg | https://i5.walmartimages.com/asr/a047bfaf-b831-4435-b24c-654c849c76b9_1.0bbd289c017d12db6907a1988c4988e2.jpeg | https://i5.walmartimages.com/asr/4bfe6b51-2164-47b9-8cf1-884ffb9a8741_1.b85871b5e1f09ed186629212bc4d5bd5.jpeg | https://i5.walmartimages.com/asr/cafcfb03-d564-413d-adf7-72e640ce656a_1.a03cd9df3f52318c6a60fc3f31e50fb4.jpeg | https://i5.walmartimages.com/asr/deabd968-41f3-47c2-8f60-24d09bfb85f1_1.f56763777d0cb623218d3a4968e42d7f.jpeg,"face, care, needs, look, best, equate, beauty, deep, cleaning, astringent, contains, powerful, gentle, formula, provides, deep, cleaning, skin, pores, preventing, acne, effectively, removes, oil, dirt, grease, left, soap, water, beauty, astringent, available, convenient, 8, oz, bottle, easy, use, flip, simply, moisten, cotton, ball, pad, astringent, stroke, affected, area, face, especially, formulated, sensitive, skin, leave, face, looking, fresh, healthy, equate, beauty, understands, beauty, nt, skin, large, selection, latest, beauty, products, equate, beauty, helps, best, equate, beauty, deep, cleaning, astringent, sensitive, skin, 10, oz, salicylic, acid, acne, medication, deep, cleaning, action, removes, oil, dirt, grease, soap, water, leave, paraben, free, great, sensitive, skin, compare, clean, clear, sensitive, skin, deep, cleaning, astringent",5.14,"2, pack, equate, beauty, deep, cleaning, astringent, sensitive, skin, 8, oz, wal, mart",2020-07-15,5.14,2,11,2020,7
